mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
454822000006,2022-04-21T03:43:26.000Z,0,0.6036,0.7401,10.1454,Infinity,Infinity,Infinity
,,564.0625,0.079,0.0216,NaN,0.0223,0.0061,NaN
,,565.625,0.0455,0.0695,NaN,0.0128,0.0196,NaN
,,567.1875,0.0144,0.0575,NaN,0.004,0.0161,NaN
,,568.75,0.0623,0.1485,0.0431,0.0174,0.0416,0.0121
,,570.3125,0.0575,0.0144,0.0168,0.016,0.004,0.0047
,,571.875,0.0814,0.0431,0.0359,0.0227,0.012,0.01
,,573.4375,0.0527,0.0934,0.0431,0.0146,0.0259,0.012
,,575,0.0335,0.0766,0.0263,0.0093,0.0212,0.0073
,,576.5625,0.0359,0.1006,0.0479,0.0099,0.0278,0.0132
,,578.125,0.0599,0.0383,0.012,0.0165,0.0105,0.0033
,,579.6875,0.0766,0.1006,0.0359,0.021,0.0276,0.0099
,,581.25,0.0527,0.103,0.0431,0.0144,0.0282,0.0118
,,582.8125,0.0168,0.0503,0.0144,0.0046,0.0137,0.0039
