mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
454822000004,2022-04-27T03:27:07.000Z,0,3.8848,NaN,8.924,Infinity,NaN,Infinity
,,518.75,NaN,NaN,NaN,NaN,NaN,NaN
,,521.875,NaN,NaN,NaN,NaN,NaN,NaN
,,525,NaN,NaN,NaN,NaN,NaN,NaN
,,528.125,NaN,NaN,NaN,NaN,NaN,NaN
,,531.25,NaN,NaN,NaN,NaN,NaN,NaN
,,534.375,NaN,NaN,NaN,NaN,NaN,NaN
,,537.5,NaN,NaN,NaN,NaN,NaN,NaN
,,540.625,NaN,NaN,NaN,NaN,NaN,NaN
,,543.75,NaN,NaN,NaN,NaN,NaN,NaN
,,546.875,NaN,NaN,NaN,NaN,NaN,NaN
,,550,NaN,NaN,NaN,NaN,NaN,NaN
,,553.125,NaN,NaN,NaN,NaN,NaN,NaN
,,556.25,NaN,NaN,NaN,NaN,NaN,NaN
,,559.375,NaN,NaN,NaN,NaN,NaN,NaN
,,562.5,NaN,NaN,NaN,NaN,NaN,NaN
,,565.625,NaN,NaN,NaN,NaN,NaN,NaN
,,568.75,0,NaN,NaN,0,NaN,NaN
,,571.875,0.0216,NaN,NaN,0.006,NaN,NaN
,,575,0.0383,NaN,NaN,0.0106,NaN,NaN
,,578.125,0.0335,NaN,NaN,0.0092,NaN,NaN
,,581.25,0.0886,NaN,NaN,0.0243,NaN,NaN
,,584.375,0.012,0.0144,NaN,0.0033,0.0039,NaN
,,587.5,0.0359,0.0144,NaN,0.0097,0.0039,NaN
,,590.625,0.0263,0.0623,NaN,0.0071,0.0168,NaN
,,593.75,0.0479,0.0072,NaN,0.0128,0.0019,NaN
,,596.875,0.1126,0.0886,0,0.03,0.0236,0
,,600,0.0359,0.0263,0.0048,0.0095,0.007,0.0013
,,603.125,0.0383,0.0431,0.0216,0.0101,0.0114,0.0057
,,606.25,0.0862,0.0072,0.0072,0.0226,0.0019,0.0019
,,609.375,0.0263,0.0335,0,0.0069,0.0087,0
,,612.5,0.0623,0.0335,0.0192,0.0162,0.0087,0.005
,,615.625,0.0551,0.0431,0.0168,0.0142,0.0111,0.0043
,,618.75,0.0527,0.0335,0,0.0136,0.0086,0
,,621.875,0.0527,0.024,0.0048,0.0135,0.0061,0.0012
,,625,0.0527,0.0216,0.0072,0.0134,0.0055,0.0018
,,628.125,0.0479,0.0072,0.0072,0.0121,0.0018,0.0018
,,631.25,0.0335,0.0479,0.0144,0.0084,0.0121,0.0036
,,634.375,0.0647,0.0168,0.0335,0.0162,0.0042,0.0084
,,637.5,0.1677,0.0192,0.0144,0.0419,0.0048,0.0036
,,640.625,0.0838,0.024,0.0216,0.0208,0.006,0.0054
,,643.75,0.1293,0.0192,0.0359,0.032,0.0047,0.0089
,,646.875,0.0862,0.0072,0.0311,0.0212,0.0018,0.0077
,,650,0.1677,0.0359,0.0263,0.0411,0.0088,0.0064
,,653.125,0.0814,0.0168,0.0311,0.0198,0.0041,0.0076
,,656.25,0.182,0.0168,0.0623,0.0441,0.0041,0.0151
,,659.375,0.0623,0.024,0.0192,0.015,0.0058,0.0046
,,662.5,0.206,0.0431,0.0623,0.0495,0.0104,0.015
,,665.625,0.1605,0.0287,0.0479,0.0384,0.0069,0.0115
,,668.75,0.1485,0.0335,NaN,0.0353,0.008,NaN
,,671.875,0.0766,0.0168,NaN,0.0181,0.004,NaN
,,675,0.1198,0,NaN,0.0282,0,NaN
,,678.125,NaN,0.012,NaN,NaN,0.0028,NaN
,,681.25,NaN,0.0503,NaN,NaN,0.0118,NaN
,,684.375,NaN,0.0431,NaN,NaN,0.01,NaN
,,687.5,NaN,0,NaN,NaN,0,NaN
,,690.625,NaN,0.0479,NaN,NaN,0.011,NaN
,,693.75,NaN,0.024,NaN,NaN,0.0055,NaN
,,696.875,NaN,0.0623,NaN,NaN,0.0142,NaN
,,700,NaN,0.0287,NaN,NaN,0.0065,NaN
,,703.125,NaN,0.0479,NaN,NaN,0.0108,NaN
,,706.25,NaN,0.0168,0.0192,NaN,0.0038,0.0043
,,709.375,NaN,0.0383,0.0287,NaN,0.0086,0.0064
,,712.5,NaN,0.0287,0.0479,NaN,0.0064,0.0107
,,715.625,NaN,0.0072,0.0431,NaN,0.0016,0.0096
,,718.75,NaN,0.0263,0.0359,NaN,0.0058,0.0079
,,721.875,NaN,0.0263,0.0287,NaN,0.0058,0.0063
,,725,NaN,0.0551,0.0599,NaN,0.0121,0.0131
,,728.125,NaN,0.0599,0.0766,NaN,0.0131,0.0167
,,731.25,NaN,0.0862,0.0766,NaN,0.0188,0.0167
,,734.375,NaN,0.0647,0.0431,NaN,0.014,0.0093
,,737.5,NaN,0.0431,0.0766,NaN,0.0093,0.0165
,,740.625,NaN,0.0766,0.0982,NaN,0.0165,0.0211
,,743.75,NaN,0.0671,0.0335,NaN,0.0144,0.0072
,,746.875,NaN,0.0527,0.0527,NaN,0.0112,0.0112
,,750,0.0503,0.0671,0.0263,0.0107,0.0142,0.0056
,,753.125,0.0479,0.0407,0.0144,0.0101,0.0086,0.003
,,756.25,0.1198,0.0719,0.0359,0.0252,0.0151,0.0076
,,759.375,0.115,0.0359,0.0335,0.0241,0.0075,0.007
,,762.5,0.103,0.0335,0.0335,0.0215,0.007,0.007
,,765.625,0.1126,0.0383,0.0335,0.0234,0.008,0.007
,,768.75,0.0072,0.024,0.0216,0.0015,0.005,0.0045
,,771.875,0.1006,0.0431,0.0072,0.0207,0.0089,0.0015
,,775,0.0407,0.0144,0.024,0.0084,0.003,0.0049
,,778.125,0.0335,0.012,0.0287,0.0069,0.0025,0.0059
,,781.25,0.0766,0.0144,0.0335,0.0156,0.0029,0.0068
,,784.375,0.0479,0.012,0.0072,0.0097,0.0024,0.0015
,,787.5,0.0575,0.0263,0.0144,0.0116,0.0053,0.0029
,,790.625,0.1748,0.0168,0.0527,0.0352,0.0034,0.0106
,,793.75,0.0647,0.0144,0.0383,0.013,0.0029,0.0077
,,796.875,0.1006,0.0168,0.0287,0.0201,0.0034,0.0057
,,800,0.0263,0.0263,0.0192,0.0052,0.0052,0.0038
,,803.125,0.0647,0.0479,0.0359,0.0128,0.0095,0.0071
,,806.25,0.0862,0.0359,0.0407,0.017,0.0071,0.008
,,809.375,0.0455,0.0407,0.0144,0.0089,0.008,0.0028
,,812.5,0.0599,0.0359,NaN,0.0117,0.007,NaN
,,815.625,0.0407,0.0527,NaN,0.0079,0.0103,NaN
,,818.75,0.0263,0.0359,NaN,0.0051,0.007,NaN
,,821.875,0.0431,0.0072,NaN,0.0083,0.0014,NaN
,,825,0.0144,0.0359,NaN,0.0028,0.0069,NaN
,,828.125,0.1006,0.0335,NaN,0.0193,0.0064,NaN
,,831.25,0.1078,0.0575,NaN,0.0206,0.011,NaN
,,834.375,0.0192,0.0192,NaN,0.0037,0.0037,NaN
,,837.5,0.0479,0.0479,NaN,0.0091,0.0091,NaN
,,840.625,0.0287,0.0263,NaN,0.0054,0.005,NaN
,,843.75,0.0503,0.0335,NaN,0.0095,0.0063,NaN
,,846.875,0.0287,0.0311,NaN,0.0054,0.0058,NaN
,,850,0.0814,0.0575,NaN,0.0152,0.0108,NaN
,,853.125,0.0527,0.0575,NaN,0.0098,0.0107,NaN
,,856.25,0.0359,0.0216,NaN,0.0067,0.004,NaN
,,859.375,0.0623,0.0144,NaN,0.0115,0.0027,NaN
,,862.5,0.0359,0.0383,NaN,0.0066,0.0071,NaN
,,865.625,0.0359,0.0048,NaN,0.0066,0.0009,NaN
,,868.75,0.0383,0.0527,NaN,0.007,0.0097,NaN
,,871.875,0.1198,NaN,NaN,0.0219,NaN,NaN
,,875,0.0335,NaN,NaN,0.0061,NaN,NaN
,,878.125,0.0575,NaN,NaN,0.0104,NaN,NaN
,,881.25,0.0287,NaN,NaN,0.0052,NaN,NaN
,,884.375,0.0695,NaN,0,0.0125,NaN,0
,,887.5,0.0766,NaN,0.0551,0.0137,NaN,0.0099
,,890.625,0.0263,NaN,0.0072,0.0047,NaN,0.0013
,,893.75,0.079,NaN,0.0335,0.0141,NaN,0.006
,,896.875,0.0479,NaN,0.0144,0.0085,NaN,0.0026
,,900,0.0599,NaN,0.0072,0.0106,NaN,0.0013
,,903.125,0.0766,NaN,0.0311,0.0135,NaN,0.0055
,,906.25,0.0982,0,0.0287,0.0172,0,0.005
,,909.375,0.1054,0.091,0.0335,0.0184,0.0159,0.0059
,,912.5,0.115,0.0527,0.024,0.0201,0.0092,0.0042
,,915.625,0.0647,0.0719,0.0335,0.0112,0.0125,0.0058
,,918.75,0.0048,0.0335,0.0287,0.0008,0.0058,0.005
,,921.875,0.0862,0.1605,0.0766,0.0149,0.0277,0.0132
,,925,0.0527,0.0359,0.0144,0.0091,0.0062,0.0025
,,928.125,0.0407,0.1293,0.0719,0.007,0.0222,0.0123
,,931.25,0.0479,0.1198,0.0431,0.0082,0.0205,0.0074
,,934.375,0.0359,0.0383,0.0216,0.0061,0.0065,0.0037
,,937.5,0.0862,0.1461,0.0695,0.0146,0.0248,0.0118
,,940.625,0.1581,0.2587,0.1461,0.0268,0.0438,0.0247
,,943.75,0.0647,0.0359,0.0455,0.0109,0.0061,0.0077
,,946.875,0.1245,0.2371,0.1245,0.0209,0.0399,0.0209
,,950,0.0359,0.0719,0.0503,0.006,0.012,0.0084
,,953.125,0.0671,0.0359,0.0527,0.0112,0.006,0.0088
,,956.25,0.024,0.079,NaN,0.004,0.0131,NaN
,,959.375,0.1174,0.0575,NaN,0.0195,0.0095,NaN
,,962.5,0.0599,0.0599,NaN,0.0099,0.0099,NaN
,,965.625,0.1293,0.0814,NaN,0.0213,0.0134,NaN
,,968.75,0.0862,0.0958,NaN,0.0142,0.0157,NaN
,,971.875,0.0886,0.0814,NaN,0.0145,0.0133,NaN
,,975,0.0407,0.0263,NaN,0.0066,0.0043,NaN
,,978.125,0.1221,0.0575,NaN,0.0199,0.0094,NaN
,,981.25,0.0072,0.0192,NaN,0.0012,0.0031,NaN
,,984.375,0.0814,0.1269,NaN,0.0132,0.0205,NaN
,,987.5,0.0719,0.0982,NaN,0.0116,0.0158,NaN
,,990.625,0.1006,0.0359,NaN,0.0162,0.0058,NaN
,,993.75,0.0359,0.2946,0.1102,0.0057,0.0472,0.0176
,,996.875,0.0359,0.2371,0.0742,0.0057,0.0379,0.0118
,,1000,0.0431,0.1078,0.0671,0.0069,0.0172,0.0107
,,1003.125,0.0383,0.1509,0.1006,0.0061,0.0239,0.016
,,1006.25,0.115,0.2395,0.0527,0.0182,0.0379,0.0083
,,1009.375,0.0335,0.1605,0.0623,0.0053,0.0253,0.0098
,,1012.5,0.0359,0.0742,0.0695,0.0056,0.0117,0.0109
,,1015.625,0.0719,0.1317,0.0431,0.0113,0.0206,0.0068
,,1018.75,0.0263,0.1245,0.0671,0.0041,0.0195,0.0105
,,1021.875,0.0671,0.2371,0.0575,0.0105,0.0369,0.009
,,1025,0.0359,0.2275,0.0527,0.0056,0.0353,0.0082
,,1028.125,0.1054,0.1341,NaN,0.0163,0.0208,NaN
,,1031.25,0.0623,0.1317,NaN,0.0096,0.0203,NaN
,,1034.375,0.0263,0.2275,NaN,0.004,0.035,NaN
,,1037.5,NaN,0.1557,NaN,NaN,0.0239,NaN
,,1040.625,NaN,0.1054,NaN,NaN,0.0161,NaN
,,1043.75,NaN,0.1341,NaN,NaN,0.0204,NaN
,,1046.875,NaN,0.091,NaN,NaN,0.0138,NaN
,,1050,NaN,0.1389,NaN,NaN,0.0211,NaN
,,1053.125,NaN,0.0695,NaN,NaN,0.0105,NaN
,,1056.25,NaN,0.1485,NaN,NaN,0.0224,NaN
,,1059.375,NaN,0.0982,NaN,NaN,0.0148,NaN
,,1062.5,NaN,0.0144,NaN,NaN,0.0022,NaN
,,1065.625,NaN,0.0431,NaN,NaN,0.0064,NaN
,,1068.75,NaN,0.1485,NaN,NaN,0.0221,NaN
,,1071.875,0,0.0623,NaN,0,0.0093,NaN
,,1075,0.0503,0.1868,NaN,0.0074,0.0277,NaN
,,1078.125,0.0551,0.0671,NaN,0.0081,0.0099,NaN
,,1081.25,0.0503,0.0335,NaN,0.0074,0.0049,NaN
,,1084.375,0.0695,0.091,NaN,0.0102,0.0134,NaN
,,1087.5,0.0359,NaN,NaN,0.0053,NaN,NaN
,,1090.625,0.1126,NaN,NaN,0.0164,NaN,NaN
,,1093.75,0.0144,NaN,NaN,0.0021,NaN,NaN
,,1096.875,0.0072,NaN,NaN,0.001,NaN,NaN
,,1100,0.0551,NaN,0,0.008,NaN,0
,,1103.125,0.0479,NaN,0.0335,0.0069,NaN,0.0048
,,1106.25,0.0599,NaN,0.0168,0.0086,NaN,0.0024
,,1109.375,0.0479,NaN,0.0814,0.0069,NaN,0.0117
,,1112.5,0.0479,NaN,0,0.0069,NaN,0
,,1115.625,0.024,NaN,0.0263,0.0034,NaN,0.0038
,,1118.75,0.0695,NaN,0.0192,0.0099,NaN,0.0027
,,1121.875,0.0431,NaN,0.0455,0.0061,NaN,0.0065
,,1125,0.0479,NaN,0.0311,0.0068,NaN,0.0044
,,1128.125,0.0168,NaN,0.0048,0.0024,NaN,0.0007
,,1131.25,0.0287,NaN,0.0072,0.004,NaN,0.001
,,1134.375,0.0647,NaN,0.0551,0.0091,NaN,0.0077
,,1137.5,0.0335,NaN,0.0407,0.0047,NaN,0.0057
,,1140.625,0.0072,NaN,0.0431,0.001,NaN,0.006
,,1143.75,0.103,NaN,0.0814,0.0143,NaN,0.0113
,,1146.875,0.0479,NaN,0.0192,0.0066,NaN,0.0027
,,1150,0.0623,NaN,0.0407,0.0086,NaN,0.0056
,,1153.125,0.1006,NaN,0.0479,0.0139,NaN,0.0066
,,1156.25,0.0287,NaN,0.0287,0.004,NaN,0.004
,,1159.375,0.0335,0.0216,0.0192,0.0046,0.003,0.0026
,,1162.5,0.0575,0.0144,0.0527,0.0079,0.002,0.0072
,,1165.625,0.0431,0.0647,0.0623,0.0059,0.0088,0.0085
,,1168.75,0.0455,0.079,0.0335,0.0062,0.0108,0.0046
,,1171.875,0.0623,0.0335,0.0359,0.0085,0.0045,0.0049
,,1175,0.0192,0.0263,0.0383,0.0026,0.0036,0.0052
,,1178.125,0.0168,0.0407,0.0431,0.0023,0.0055,0.0058
,,1181.25,0.0311,0.0359,0.0263,0.0042,0.0048,0.0035
,,1184.375,0.0671,0.0287,0.0671,0.009,0.0039,0.009
,,1187.5,0.0671,0.0263,0.0335,0.009,0.0035,0.0045
,,1190.625,0.0359,0.0144,0.0671,0.0048,0.0019,0.009
,,1193.75,0.0838,0.1653,0.0719,0.0112,0.022,0.0096
,,1196.875,0.0647,0.0766,0.0407,0.0086,0.0102,0.0054
,,1200,0.0742,0.0719,0.0742,0.0098,0.0095,0.0098
,,1203.125,0.0623,0.0719,0.0048,0.0082,0.0095,0.0006
,,1206.25,0.0216,0.1198,0.0431,0.0028,0.0158,0.0057
,,1209.375,0.0359,0.103,NaN,0.0047,0.0136,NaN
,,1212.5,0.0671,0.0072,NaN,0.0088,0.0009,NaN
,,1215.625,0.0335,0.0575,NaN,0.0044,0.0075,NaN
,,1218.75,0.0168,0.0263,NaN,0.0022,0.0034,NaN
,,1221.875,0.0575,0.115,NaN,0.0075,0.015,NaN
,,1225,0.0814,0.0192,NaN,0.0106,0.0025,NaN
,,1228.125,0.0407,0.2012,NaN,0.0053,0.0261,NaN
,,1231.25,0.0335,0.0886,NaN,0.0043,0.0115,NaN
,,1234.375,0.0168,0.0599,NaN,0.0022,0.0077,NaN
,,1237.5,0.0287,0.091,NaN,0.0037,0.0117,NaN
,,1240.625,0.0335,0.0455,NaN,0.0043,0.0058,NaN
,,1243.75,0,0.0359,0,0,0.0046,0
,,1246.875,0.0192,0.1317,0.0192,0.0025,0.0168,0.0025
,,1250,0.0335,0.0287,0.0383,0.0043,0.0037,0.0049
,,1253.125,NaN,0.0647,0.0719,NaN,0.0082,0.0091
,,1256.25,NaN,0.0431,0.0335,NaN,0.0055,0.0042
,,1259.375,NaN,0.012,0.0287,NaN,0.0015,0.0036
,,1262.5,NaN,0.0575,0.024,NaN,0.0072,0.003
,,1265.625,NaN,0.0431,0.0335,NaN,0.0054,0.0042
,,1268.75,NaN,0.0431,0.0335,NaN,0.0054,0.0042
,,1271.875,NaN,0.0695,0.0263,NaN,0.0087,0.0033
,,1275,NaN,0.0383,0.0623,NaN,0.0048,0.0078
,,1278.125,NaN,0.0335,0.0335,NaN,0.0042,0.0042
,,1281.25,NaN,0.0263,0.0383,NaN,0.0033,0.0048
,,1284.375,NaN,0.0144,0.0431,NaN,0.0018,0.0053
,,1287.5,0,0.0359,0.0527,0,0.0044,0.0065
,,1290.625,0.0216,0.0287,0.0263,0.0027,0.0035,0.0032
,,1293.75,0.0072,0.0407,0.0575,0.0009,0.005,0.0071
,,1296.875,0.0503,0.0431,0.0623,0.0062,0.0053,0.0076
,,1300,0.0192,0.0527,0.0359,0.0024,0.0065,0.0044
,,1303.125,0,0.0335,0.0263,0,0.0041,0.0032
,,1306.25,0.0383,0.0072,0.0503,0.0047,0.0009,0.0061
,,1309.375,0.0216,0.0192,0.0431,0.0026,0.0023,0.0052
,,1312.5,0.0287,0.0311,0.0287,0.0035,0.0038,0.0035
,,1315.625,0.0144,0.0503,NaN,0.0017,0.0061,NaN
,,1318.75,0.0263,0.0263,NaN,0.0032,0.0032,NaN
,,1321.875,0.0527,0.0072,NaN,0.0063,0.0009,NaN
,,1325,0.0599,0.0216,NaN,0.0072,0.0026,NaN
,,1328.125,0.0335,0.0287,NaN,0.004,0.0034,NaN
,,1331.25,0.0479,0.0192,NaN,0.0057,0.0023,NaN
,,1334.375,0.0144,0.0503,NaN,0.0017,0.006,NaN
,,1337.5,0.0168,0.0072,NaN,0.002,0.0009,NaN
,,1340.625,0.0144,0.0144,NaN,0.0017,0.0017,NaN
,,1343.75,0.0335,0.0192,NaN,0.004,0.0023,NaN
,,1346.875,0.0407,0.0216,NaN,0.0048,0.0026,NaN
,,1350,0.0695,0.0311,NaN,0.0082,0.0037,NaN
,,1353.125,0.0551,0.0671,NaN,0.0065,0.0079,NaN
,,1356.25,0.0168,0,NaN,0.002,0,NaN
,,1359.375,0.0359,0.0144,NaN,0.0042,0.0017,NaN
,,1362.5,0.0407,0.0144,NaN,0.0048,0.0017,NaN
,,1365.625,0.0144,0.0287,NaN,0.0017,0.0033,NaN
,,1368.75,0,0.0168,NaN,0,0.002,NaN
,,1371.875,0.0311,0.012,NaN,0.0036,0.0014,NaN
,,1375,0.0503,NaN,NaN,0.0058,NaN,NaN
,,1378.125,0.0192,NaN,NaN,0.0022,NaN,NaN
,,1381.25,0.0072,NaN,NaN,0.0008,NaN,NaN
,,1384.375,0.0287,NaN,NaN,0.0033,NaN,NaN
,,1387.5,0.012,NaN,NaN,0.0014,NaN,NaN
,,1390.625,0.012,NaN,NaN,0.0014,NaN,NaN
,,1393.75,0.0431,NaN,NaN,0.0049,NaN,NaN
,,1396.875,0.0359,NaN,NaN,0.0041,NaN,NaN
,,1400,0.0144,NaN,NaN,0.0016,NaN,NaN
,,1403.125,0.0263,NaN,NaN,0.003,NaN,NaN
,,1406.25,0.0814,NaN,NaN,0.0092,NaN,NaN
,,1409.375,0.0599,0,NaN,0.0068,0,NaN
,,1412.5,0.0168,0.0287,NaN,0.0019,0.0032,NaN
,,1415.625,0.024,0.0407,NaN,0.0027,0.0046,NaN
,,1418.75,0.103,0.0695,NaN,0.0116,0.0078,NaN
,,1421.875,0.024,0.0144,NaN,0.0027,0.0016,NaN
,,1425,0.0263,0.0335,0.0527,0.0029,0.0037,0.0059
,,1428.125,0.024,0.0048,0.0934,0.0027,0.0005,0.0104
,,1431.25,0.0503,0.024,0.0958,0.0056,0.0027,0.0107
,,1434.375,0.0263,0.0263,0.0479,0.0029,0.0029,0.0053
,,1437.5,0.0407,0.0216,0.0838,0.0045,0.0024,0.0093
,,1440.625,0.0048,0.0192,0.0647,0.0005,0.0021,0.0071
,,1443.75,0.0383,0.0263,0.0551,0.0042,0.0029,0.0061
,,1446.875,0.0599,NaN,0.1317,0.0066,NaN,0.0145
,,1450,0.0359,NaN,0.0719,0.0039,NaN,0.0079
,,1453.125,0.0455,NaN,0.0695,0.005,NaN,0.0076
,,1456.25,0.012,NaN,0.0263,0.0013,NaN,0.0029
,,1459.375,0.0311,NaN,0,0.0034,NaN,0
,,1462.5,0.0144,NaN,0.012,0.0016,NaN,0.0013
,,1465.625,0.0192,NaN,0.0599,0.0021,NaN,0.0065
,,1468.75,0.0455,NaN,0.0958,0.0049,NaN,0.0104
,,1471.875,0.0072,NaN,0.0695,0.0008,NaN,0.0075
,,1475,0.0359,NaN,0.0958,0.0039,NaN,0.0103
,,1478.125,0.0287,NaN,0.0216,0.0031,NaN,0.0023
,,1481.25,0.0431,0,0.0575,0.0046,0,0.0062
,,1484.375,0.0335,0.0216,0.0719,0.0036,0.0023,0.0077
,,1487.5,0.0192,0.0263,0.0814,0.0021,0.0028,0.0087
,,1490.625,0.0479,0,0.0862,0.0051,0,0.0092
,,1493.75,0.024,0.0048,0.0359,0.0026,0.0005,0.0038
,,1496.875,0.0072,0.0263,0.0551,0.0008,0.0028,0.0059
,,1500,0.0144,0.0144,0.0263,0.0015,0.0015,0.0028
,,1503.125,0.0359,0.0335,0.0862,0.0038,0.0035,0.0091
,,1506.25,0.0168,0.0072,0.0742,0.0018,0.0008,0.0078
,,1509.375,0.0192,0.012,0.0479,0.002,0.0013,0.0051
,,1512.5,0.0503,0.024,0.1245,0.0053,0.0025,0.0131
,,1515.625,0.0168,0.0072,0.0263,0.0018,0.0008,0.0028
,,1518.75,0.0431,0.0168,0.0503,0.0045,0.0018,0.0053
,,1521.875,0.0383,0.0216,0.0431,0.004,0.0023,0.0045
,,1525,0.0144,0.0144,0.0383,0.0015,0.0015,0.004
,,1528.125,0.0072,0.0168,0.0311,0.0007,0.0017,0.0032
,,1531.25,0.0072,0.0072,0.0287,0.0007,0.0007,0.003
,,1534.375,0.0048,0.0072,0.0168,0.0005,0.0007,0.0017
,,1537.5,0.0072,0.0144,0.0048,0.0007,0.0015,0.0005
,,1540.625,NaN,0.0072,0.0263,NaN,0.0007,0.0027
,,1543.75,NaN,0.012,0.0479,NaN,0.0012,0.0049
,,1546.875,NaN,0.0072,0.0168,NaN,0.0007,0.0017
,,1550,NaN,0,0.0287,NaN,0,0.0029
,,1553.125,NaN,0.024,0.0287,NaN,0.0025,0.0029
,,1556.25,NaN,0.012,0.0072,NaN,0.0012,0.0007
,,1559.375,NaN,0.0072,0.0335,NaN,0.0007,0.0034
,,1562.5,NaN,0.0072,0.0216,NaN,0.0007,0.0022
,,1565.625,NaN,0.0168,0.0144,NaN,0.0017,0.0015
,,1568.75,NaN,0.0072,0.0192,NaN,0.0007,0.0019
,,1571.875,NaN,0,0.0263,NaN,0,0.0027
,,1575,NaN,0.012,0.012,NaN,0.0012,0.0012
,,1578.125,NaN,0.0287,0.0144,NaN,0.0029,0.0015
,,1581.25,NaN,0.0144,0.0144,NaN,0.0014,0.0014
,,1584.375,NaN,0.0072,0.0168,NaN,0.0007,0.0017
,,1587.5,NaN,0.0192,0.0144,NaN,0.0019,0.0014
,,1590.625,NaN,0.024,0,NaN,0.0024,0
,,1593.75,NaN,0.0072,0.0216,NaN,0.0007,0.0022
,,1596.875,NaN,0.0192,0.0359,NaN,0.0019,0.0036
,,1600,NaN,0,0,NaN,0,0
454822000004,2022-04-27T15:15:50.000Z,0,4.062,0.0551,8.8665,Infinity,Infinity,Infinity
,,3.125,0.1485,0.206,0.0479,7.563,10.4915,2.4395
,,6.25,0.0431,0.0168,0.0287,1.0975,0.4278,0.7308
,,9.375,0.1006,0.1916,0.0838,1.7078,3.2527,1.4226
,,12.5,0.0695,0.0814,0.0766,0.8849,1.0364,0.9753
,,15.625,0.1677,0.2299,0.0886,1.7082,2.3417,0.9025
,,18.75,0.0742,0.0311,0.0359,0.6298,0.264,0.3047
,,21.875,0.2611,0.1916,0.1078,1.8997,1.394,0.7843
,,25,0.1796,0.1126,0.1269,1.1434,0.7168,0.8079
,,28.125,0.4072,0.3545,0.1006,2.3043,2.0061,0.5693
,,31.25,0.1221,0.0503,0.0527,0.6219,0.2562,0.2684
,,34.375,0.4575,0.1557,0.2179,2.1182,0.7209,1.0089
,,37.5,0.2491,0.1581,0.1653,1.0572,0.671,0.7016
,,40.625,1.3604,0.9987,0.4215,5.3296,3.9126,1.6513
,,43.75,0.2012,0.0982,0.3066,0.7319,0.3572,1.1154
,,46.875,0.376,0.0671,0.3185,1.2766,0.2278,1.0814
,,50,0.2922,0.0671,0.2419,0.9301,0.2136,0.77
,,53.125,1.0011,0.6227,0.4407,2.9992,1.8655,1.3203
,,56.25,0.1054,0.0311,0.1413,0.2982,0.088,0.3998
,,59.375,0.103,0.0503,NaN,0.2761,0.1348,NaN
,,62.5,0.0623,0.0192,NaN,0.1586,0.0489,NaN
,,65.625,0.4215,0.1605,NaN,1.0222,0.3892,NaN
,,68.75,0.1748,0.0263,NaN,0.4047,0.0609,NaN
,,71.875,0.0335,0.1198,NaN,0.0742,0.2653,NaN
,,75,0.1198,0.0695,NaN,0.2542,0.1475,NaN
,,78.125,0.2132,0.0623,NaN,0.4343,0.1269,NaN
,,81.25,0.3353,NaN,NaN,0.6568,NaN,NaN
,,84.375,0.115,NaN,NaN,0.2169,NaN,NaN
,,87.5,0.3257,NaN,NaN,0.5924,NaN,NaN
,,90.625,0.1533,NaN,NaN,0.2692,NaN,NaN
,,93.75,1.0658,NaN,NaN,1.8094,NaN,NaN
,,96.875,0.0263,NaN,NaN,0.0432,NaN,NaN
,,100,0.024,NaN,NaN,0.0382,NaN,NaN
,,103.125,0.2682,NaN,NaN,0.4139,NaN,NaN
,,106.25,0.1868,NaN,NaN,0.2798,NaN,NaN
,,109.375,0,NaN,NaN,0,NaN,NaN
,,112.5,0.0431,NaN,NaN,0.061,NaN,NaN
,,115.625,0.1964,NaN,NaN,0.2703,NaN,NaN
,,118.75,0.2227,NaN,NaN,0.2985,NaN,NaN
,,121.875,0.0766,NaN,NaN,0.1,NaN,NaN
,,125,0.1293,NaN,NaN,0.1646,NaN,NaN
,,128.125,0.0479,NaN,NaN,0.0595,NaN,NaN
,,131.25,0.0623,NaN,NaN,0.0755,NaN,NaN
,,134.375,0.1868,NaN,NaN,0.2212,NaN,NaN
,,137.5,NaN,NaN,NaN,NaN,NaN,NaN
,,140.625,NaN,NaN,NaN,NaN,NaN,NaN
,,143.75,NaN,NaN,NaN,NaN,NaN,NaN
,,146.875,NaN,NaN,NaN,NaN,NaN,NaN
,,150,NaN,NaN,NaN,NaN,NaN,NaN
,,153.125,NaN,NaN,NaN,NaN,NaN,NaN
,,156.25,NaN,NaN,NaN,NaN,NaN,NaN
,,159.375,NaN,NaN,NaN,NaN,NaN,NaN
,,162.5,NaN,NaN,NaN,NaN,NaN,NaN
,,165.625,NaN,NaN,NaN,NaN,NaN,NaN
,,168.75,NaN,NaN,NaN,NaN,NaN,NaN
,,171.875,NaN,NaN,NaN,NaN,NaN,NaN
,,175,0.0862,NaN,NaN,0.0784,NaN,NaN
,,178.125,0.1509,NaN,NaN,0.1348,NaN,NaN
,,181.25,0.0886,NaN,NaN,0.0778,NaN,NaN
,,184.375,0.103,NaN,NaN,0.0889,NaN,NaN
,,187.5,0.0479,0,NaN,0.0407,0,NaN
,,190.625,0.091,0.2563,NaN,0.076,0.214,NaN
,,193.75,0.0455,0.1413,NaN,0.0374,0.1161,NaN
,,196.875,0.0623,0.3449,NaN,0.0504,0.2788,NaN
,,200,0.0575,0.2946,NaN,0.0458,0.2344,NaN
,,203.125,0.0575,0.0575,0.0431,0.0451,0.0451,0.0338
