mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
454822000005,2022-05-07T04:17:18.000Z,0,0.4359,4.0045,NaN,Infinity,Infinity,NaN
,,1212.5,NaN,0.0048,NaN,NaN,0.0006,NaN
,,1215.625,0,0.0072,NaN,0,0.0009,NaN
,,1218.75,0.0072,0.0072,NaN,0.0009,0.0009,NaN
,,1221.875,0.0048,0.0072,NaN,0.0006,0.0009,NaN
,,1225,0,0.0048,NaN,0,0.0006,NaN
,,1228.125,0.0048,0,NaN,0.0006,0,NaN
,,1231.25,0.0048,0.0048,NaN,0.0006,0.0006,NaN
,,1234.375,0.0072,0.0072,NaN,0.0009,0.0009,NaN
,,1237.5,0.012,0.0072,NaN,0.0015,0.0009,NaN
,,1240.625,0.0072,0.0072,NaN,0.0009,0.0009,NaN
,,1243.75,0.012,0.0048,0,0.0015,0.0006,0
,,1246.875,0.0048,0.0072,0,0.0006,0.0009,0
,,1250,0.0048,0.0072,0.012,0.0006,0.0009,0.0015
,,1253.125,0,0.0048,0.0072,0,0.0006,0.0009
,,1256.25,0.0072,0,0,0.0009,0,0
,,1259.375,0,0,0.0072,0,0,0.0009
,,1262.5,0.0048,0.0072,0.0048,0.0006,0.0009,0.0006
,,1265.625,0.0072,0,0,0.0009,0,0
,,1268.75,0.0072,0.0072,0.0072,0.0009,0.0009,0.0009
,,1271.875,0.0072,0.0072,0.0072,0.0009,0.0009,0.0009
,,1275,0,0.0072,0.0072,0,0.0009,0.0009
,,1278.125,0.0072,0.0072,0.0072,0.0009,0.0009,0.0009
,,1281.25,0.0072,0,0.0048,0.0009,0,0.0006
,,1284.375,0.0048,0.0072,0.0072,0.0006,0.0009,0.0009
,,1287.5,0,0,0.0072,0,0,0.0009
,,1290.625,0.0048,0.0048,0.0048,0.0006,0.0006,0.0006
,,1293.75,0.0048,0,0,0.0006,0,0
,,1296.875,0.0048,0.0048,0.0048,0.0006,0.0006,0.0006
,,1300,0.0048,0.0048,0,0.0006,0.0006,0
,,1303.125,0.0048,NaN,0,0.0006,NaN,0
,,1306.25,0,NaN,0,0,NaN,0
,,1309.375,0.0048,NaN,0,0.0006,NaN,0
,,1312.5,0.0072,NaN,0.0072,0.0009,NaN,0.0009
,,1315.625,0,NaN,0,0,NaN,0
,,1318.75,0.0072,NaN,0,0.0009,NaN,0
,,1321.875,0.0072,NaN,0.0072,0.0009,NaN,0.0009
,,1325,0,NaN,0,0,NaN,0
,,1328.125,0,NaN,0.0072,0,NaN,0.0009
,,1331.25,0.0072,NaN,0,0.0009,NaN,0
,,1334.375,0.0048,NaN,0,0.0006,NaN,0
,,1337.5,0.0048,NaN,0.0072,0.0006,NaN,0.0009
,,1340.625,0,NaN,0.0048,0,NaN,0.0006
,,1343.75,0.0048,NaN,0.0048,0.0006,NaN,0.0006
,,1346.875,0.0048,NaN,0.0048,0.0006,NaN,0.0006
,,1350,0.0072,NaN,0,0.0008,NaN,0
,,1353.125,0.0072,NaN,NaN,0.0008,NaN,NaN
,,1356.25,0.0072,NaN,NaN,0.0008,NaN,NaN
,,1359.375,0.0048,NaN,NaN,0.0006,NaN,NaN
,,1362.5,0.0072,NaN,NaN,0.0008,NaN,NaN
,,1365.625,0.0048,NaN,NaN,0.0006,NaN,NaN
,,1368.75,0,NaN,NaN,0,NaN,NaN
,,1371.875,0,NaN,NaN,0,NaN,NaN
,,1375,0,NaN,NaN,0,NaN,NaN
,,1378.125,0,NaN,NaN,0,NaN,NaN
,,1381.25,0,NaN,NaN,0,NaN,NaN
,,1384.375,0.0048,NaN,NaN,0.0006,NaN,NaN
,,1387.5,0,NaN,0,0,NaN,0
,,1390.625,0.0048,NaN,0.0048,0.0005,NaN,0.0005
,,1393.75,0,NaN,0.012,0,NaN,0.0014
,,1396.875,0.0048,NaN,0,0.0005,NaN,0
,,1400,0.0048,NaN,0,0.0005,NaN,0
,,1403.125,0,NaN,0,0,NaN,0
,,1406.25,0.0048,NaN,0.0048,0.0005,NaN,0.0005
,,1409.375,0,NaN,0,0,NaN,0
,,1412.5,0.0072,NaN,0,0.0008,NaN,0
,,1415.625,0,NaN,0.0048,0,NaN,0.0005
,,1418.75,0.0048,NaN,0.0048,0.0005,NaN,0.0005
,,1421.875,0,NaN,0.0048,0,NaN,0.0005
,,1425,0.0048,NaN,0.0048,0.0005,NaN,0.0005
,,1428.125,0.0072,NaN,0.0072,0.0008,NaN,0.0008
,,1431.25,0.0048,NaN,0.0048,0.0005,NaN,0.0005
,,1434.375,0,NaN,0.0048,0,NaN,0.0005
,,1437.5,0,NaN,0.0072,0,NaN,0.0008
,,1440.625,0,NaN,0.0048,0,NaN,0.0005
,,1443.75,0,NaN,0.0048,0,NaN,0.0005
,,1446.875,0.0048,0,0.0048,0.0005,0,0.0005
,,1450,0,0.0048,0.0072,0,0.0005,0.0008
,,1453.125,0,0,0.0072,0,0,0.0008
,,1456.25,0.0072,0,0,0.0008,0,0
,,1459.375,0,0,0.0072,0,0,0.0008
,,1462.5,0.0048,0,0,0.0005,0,0
,,1465.625,0.0048,0,0.0072,0.0005,0,0.0008
,,1468.75,0.0072,0,0.0048,0.0008,0,0.0005
,,1471.875,0.012,0,0.0072,0.0013,0,0.0008
,,1475,0.0072,0,0.0048,0.0008,0,0.0005
,,1478.125,0,0,0,0,0,0
,,1481.25,0,0.0048,0,0,0.0005,0
,,1484.375,0.0048,0,0.0048,0.0005,0,0.0005
,,1487.5,0.0048,0.0072,0,0.0005,0.0008,0
,,1490.625,0,0,0.0072,0,0,0.0008
,,1493.75,0,0,0.0048,0,0,0.0005
,,1496.875,0,0.0048,0.0048,0,0.0005,0.0005
,,1500,0.0048,0.0048,0,0.0005,0.0005,0
,,1503.125,0.0072,0,0.0072,0.0008,0,0.0008
,,1506.25,0.0048,0,0.0072,0.0005,0,0.0008
,,1509.375,0.0072,0,0.0048,0.0008,0,0.0005
,,1512.5,0.0144,0.0072,0,0.0015,0.0008,0
,,1515.625,0.0072,0.0048,0.0072,0.0008,0.0005,0.0008
,,1518.75,0.0072,0.0072,0.0072,0.0008,0.0008,0.0008
,,1521.875,0.0072,0.0072,0.0072,0.0008,0.0008,0.0008
,,1525,0.0072,0.0072,0.0072,0.0008,0.0008,0.0008
,,1528.125,0,0,0.0072,0,0,0.0007
,,1531.25,0.0072,0.0072,0,0.0007,0.0007,0
,,1534.375,0,0.0072,0.0072,0,0.0007,0.0007
,,1537.5,0.012,0.0072,0.012,0.0012,0.0007,0.0012
,,1540.625,0.012,0.0048,0.0072,0.0012,0.0005,0.0007
,,1543.75,0.0072,0.0072,0.0072,0.0007,0.0007,0.0007
,,1546.875,0.0072,0,0,0.0007,0,0
,,1550,0.0072,0,0.0072,0.0007,0,0.0007
,,1553.125,0.0072,0.0072,0.012,0.0007,0.0007,0.0012
,,1556.25,0.0048,0.0072,0.012,0.0005,0.0007,0.0012
,,1559.375,0.0072,0,0,0.0007,0,0
,,1562.5,0.012,0,0.0072,0.0012,0,0.0007
,,1565.625,0,0.0072,0.0072,0,0.0007,0.0007
,,1568.75,0.0072,0.0072,0,0.0007,0.0007,0
,,1571.875,0,0.0072,0.0072,0,0.0007,0.0007
,,1575,0.0072,0,0.0072,0.0007,0,0.0007
,,1578.125,0.0072,0.0072,0.0072,0.0007,0.0007,0.0007
,,1581.25,0.012,0.012,0.0072,0.0012,0.0012,0.0007
,,1584.375,0.012,0.0144,0.0144,0.0012,0.0014,0.0014
,,1587.5,0.0072,0.0048,0.0144,0.0007,0.0005,0.0014
,,1590.625,0.012,0.0144,0.0144,0.0012,0.0014,0.0014
,,1593.75,0.0168,0.012,0.0168,0.0017,0.0012,0.0017
,,1596.875,0.024,0.0216,0.0216,0.0024,0.0022,0.0022
,,1600,0,0,0,0,0,0
454822000005,2022-05-08T23:17:13.000Z,0,3.2621,0.0335,9.4197,Infinity,Infinity,Infinity
,,3.125,0.1629,0.1269,0.0455,8.2964,6.463,2.3173
,,6.25,0.0527,0.0527,0.0647,1.342,1.342,1.6476
,,9.375,0.1006,0.1868,0.1413,1.7078,3.1712,2.3988
,,12.5,0.0671,0.1054,0.0431,0.8543,1.342,0.5488
,,15.625,0.2371,0.3161,0.0359,2.4151,3.2198,0.3657
,,18.75,0.1078,0.0479,0.0719,0.915,0.4066,0.6103
,,21.875,0.0766,0.1293,0.0168,0.5573,0.9407,0.1222
,,25,0.012,0.0383,0.0072,0.0764,0.2438,0.0458
,,28.125,0.4694,0.3976,0.115,2.6563,2.25,0.6508
,,31.25,0.0647,0.0551,0.0886,0.3295,0.2806,0.4512
,,34.375,0.364,0.4263,0.0168,1.6853,1.9738,0.0778
,,37.5,0.1245,0.2826,0.0958,0.5284,1.1994,0.4066
,,40.625,1.5975,1.2885,0.2826,6.2585,5.0479,1.1071
,,43.75,0.2754,0.8167,0.3952,1.0019,2.971,1.4377
,,46.875,0.1126,0.4359,0.1772,0.3823,1.48,0.6016
,,50,0.1054,0.5964,0.1868,0.3355,1.8984,0.5946
,,53.125,1.3245,1.2957,0.2826,3.968,3.8817,0.8466
,,56.25,0.0335,0.3904,0.0814,0.0948,1.1046,0.2303
,,59.375,0.2179,0.2371,NaN,0.5841,0.6355,NaN
,,62.5,0.103,0.1102,NaN,0.2623,0.2806,NaN
,,65.625,0.5365,0.3904,NaN,1.3011,0.9468,NaN
,,68.75,0.2108,0.2299,NaN,0.488,0.5322,NaN
,,71.875,0.1988,0.1533,NaN,0.4402,0.3395,NaN
,,75,0.1437,0.1078,NaN,0.3049,0.2288,NaN
,,78.125,0.285,0.3425,NaN,0.5806,0.6977,NaN
,,81.25,0.0575,NaN,NaN,0.1126,NaN,NaN
,,84.375,0.3233,NaN,NaN,0.6098,NaN,NaN
,,87.5,0.2108,NaN,NaN,0.3834,NaN,NaN
,,90.625,0.6203,NaN,NaN,1.0894,NaN,NaN
,,93.75,0.4575,NaN,0,0.7767,NaN,0
,,96.875,0.5485,NaN,0.5628,0.9011,NaN,0.9246
,,100,0.0671,NaN,0.1006,0.1068,NaN,0.1601
,,103.125,0.2515,NaN,0.0982,0.3881,NaN,0.1516
,,106.25,0.115,NaN,0.1102,0.1723,NaN,0.1651
,,109.375,0.2251,NaN,0.0623,0.3275,NaN,0.0907
,,112.5,0.1174,NaN,0.115,0.1661,NaN,0.1627
,,115.625,0.2898,0,0.1245,0.3989,0,0.1714
,,118.75,0.2395,0.1174,0.1174,0.321,0.1573,0.1573
,,121.875,0.0766,0.3928,0.2036,0.1,0.513,0.2659
,,125,0.079,0.1844,0.091,0.1006,0.2348,0.1159
,,128.125,0.1461,0.7616,0.3856,0.1815,0.946,0.479
,,131.25,0.1126,0.3688,0.2156,0.1365,0.4472,0.2614
,,134.375,0.1677,0.4862,0.3305,0.1986,0.5759,0.3914
,,137.5,0.2874,1.1377,0.5533,0.3327,1.3169,0.6404
,,140.625,0.1485,0.5101,0.0814,0.1681,0.5773,0.0921
,,143.75,0.2132,0.2539,0.1365,0.236,0.2811,0.1511
,,146.875,0.1748,0.5365,0.2515,0.1894,0.5814,0.2725
,,150,0.1653,0.7185,0.479,0.1754,0.7624,0.5082
,,153.125,0.1221,0.1629,0.0814,0.1269,0.1693,0.0846
,,156.25,0.012,0.091,0.0695,0.0122,0.0927,0.0708
,,159.375,0.1317,0.1317,0.3832,0.1315,0.1315,0.3827
,,162.5,0.1485,0.2563,0.0886,0.1454,0.251,0.0868
,,165.625,0.1198,0.3042,0.1844,0.1151,0.2923,0.1772
,,168.75,0.0862,0.4742,0.2802,0.0813,0.4472,0.2643
,,171.875,0.1221,0.3808,0.0599,0.1131,0.3526,0.0555
,,175,0.0599,0.2754,0.1533,0.0545,0.2505,0.1394
,,178.125,0.0862,0.661,0.1341,0.077,0.5906,0.1198
,,181.25,0.0455,0.4167,0.0958,0.04,0.3659,0.0841
,,184.375,0.0671,0.4479,0.0647,0.0579,0.3866,0.0558
,,187.5,0.1844,0.4,0.1317,0.1565,0.3395,0.1118
,,190.625,0.1485,1.2526,0.2371,0.124,1.0458,0.198
,,193.75,0.0862,0.3928,0.0192,0.0708,0.3227,0.0158
,,196.875,0.1078,0.2563,0.0599,0.0871,0.2072,0.0484
,,200,0.0838,0.4239,0.0647,0.0667,0.3373,0.0515
,,203.125,0.2467,0.4694,0.2467,0.1933,0.3678,0.1933
,,206.25,0.0647,0.3377,0.0431,0.0499,0.2606,0.0333
,,209.375,0.0575,0.2203,0.0982,0.0437,0.1675,0.0746
,,212.5,0.0599,0.5078,0.1221,0.0449,0.3803,0.0914
,,215.625,0.1437,0.3329,0.103,0.1061,0.2457,0.076
,,218.75,0.1772,0.5868,0.0359,0.1289,0.4269,0.0261
,,221.875,0.0934,0.3688,0.2084,0.067,0.2645,0.1495
,,225,0.1605,0.5533,0.1269,0.1135,0.3914,0.0898
,,228.125,0.2826,0.9077,0.0862,0.1972,0.6333,0.0601
,,231.25,0.2635,1.0418,0.1509,0.1814,0.717,0.1039
,,234.375,0.1461,0.685,0.1341,0.0992,0.4652,0.0911
,,237.5,0.0766,0.4167,0.091,0.0513,0.2792,0.061
,,240.625,0.1174,0.2874,0.0838,0.0777,0.1901,0.0554
,,243.75,0.2347,0.2179,0.0982,0.1532,0.1423,0.0641
,,246.875,0.182,0.2323,0.0551,0.1173,0.1498,0.0355
,,250,0.1341,0.2012,0.0623,0.0854,0.1281,0.0397
,,253.125,0.2179,0.3664,0.1653,0.137,0.2304,0.1039
,,256.25,0.1317,0.5533,0.1485,0.0818,0.3437,0.0922
,,259.375,0.0814,NaN,0.1221,0.0499,NaN,0.0749
,,262.5,0.0766,NaN,0.115,0.0464,NaN,0.0697
,,265.625,0.1485,NaN,0.1006,0.089,NaN,0.0603
,,268.75,0.3161,NaN,0.1844,0.1872,NaN,0.1092
,,271.875,0.1293,NaN,0.1413,0.0757,NaN,0.0827
,,275,0.1653,NaN,0.2754,0.0957,NaN,0.1594
,,278.125,0.091,NaN,0.2203,0.0521,NaN,0.1261
,,281.25,0.1629,NaN,0.1293,0.0922,NaN,0.0732
,,284.375,0.3952,NaN,0.1557,0.2212,NaN,0.0871
,,287.5,0.1174,NaN,0.1389,0.065,NaN,0.0769
,,290.625,0.2036,NaN,0.1365,0.1115,NaN,0.0748
,,293.75,0.1293,NaN,0.0527,0.0701,NaN,0.0286
,,296.875,0.2778,0.2132,0.2108,0.1489,0.1143,0.113
,,300,0.3233,0.0407,0.1413,0.1715,0.0216,0.075
,,303.125,0.3281,0.2778,0.115,0.1723,0.1459,0.0604
,,306.25,0.273,0.4048,0.206,0.1419,0.2104,0.1071
,,309.375,0.1509,0.3736,0.1293,0.0776,0.1922,0.0665
,,312.5,0.1389,0.2227,0.0647,0.0707,0.1134,0.033
,,315.625,0.1437,0.1892,0.1988,0.0725,0.0954,0.1002
,,318.75,0.2778,0.2611,0.1293,0.1387,0.1304,0.0646
,,321.875,0.0575,0.1245,0.0383,0.0284,0.0616,0.0189
,,325,0.1413,0.3736,0.1892,0.0692,0.183,0.0927
,,328.125,0.1772,0.4359,0.1461,0.0859,0.2114,0.0709
,,331.25,0.0575,0.1892,0.2203,0.0276,0.0909,0.1058
,,334.375,0.1461,0.57,0.2299,0.0695,0.2713,0.1094
,,337.5,0.2084,0.2132,0.103,0.0983,0.1005,0.0486
,,340.625,0.1198,0.2419,0.0168,0.056,0.113,0.0078
,,343.75,0.2179,0.0072,0.273,0.1009,0.0033,0.1264
,,346.875,0.2323,0.2419,0.0575,0.1066,0.111,0.0264
,,350,0.0958,0.1198,0.1868,0.0436,0.0545,0.0849
,,353.125,0.5293,0.1653,0.0383,0.2386,0.0745,0.0173
,,356.25,0.0982,0.2299,0.0383,0.0439,0.1027,0.0171
,,359.375,0.1748,0.4024,0.2323,0.0774,0.1782,0.1029
,,362.5,0.1964,0.1245,0.1868,0.0862,0.0547,0.082
,,365.625,0.2754,0.285,0.0359,0.1199,0.1241,0.0156
,,368.75,0.2108,0.103,0.1485,0.091,0.0445,0.0641
,,371.875,0.0814,0.3018,0.3114,0.0348,0.1292,0.1333
,,375,0.3329,0.3904,0.2635,0.1413,0.1657,0.1118
,,378.125,0.182,0.3664,0.3545,0.0766,0.1542,0.1492
,,381.25,0.3329,0.2778,0.4311,0.139,0.116,0.18
,,384.375,0.0647,0.3928,0.1748,0.0268,0.1626,0.0724
,,387.5,0.0575,0.1916,0.0647,0.0236,0.0787,0.0266
,,390.625,0.4215,0.3018,0.3018,0.1717,0.123,0.123
,,393.75,0.1581,0.1748,0.2515,0.0639,0.0707,0.1017
,,396.875,0.2132,0.1677,0.2563,0.0855,0.0673,0.1028
,,400,0.6586,0.4143,0.2275,0.262,0.1648,0.0905
,,403.125,0.1198,0.285,0.273,0.0473,0.1125,0.1078
,,406.25,0.3161,0.388,0.0359,0.1238,0.152,0.0141
,,409.375,0.1868,0.1078,0.0982,0.0726,0.0419,0.0382
,,412.5,0.4575,0.1557,0.2203,0.1765,0.0601,0.085
,,415.625,0.2036,0.0814,0.1868,0.078,0.0312,0.0715
,,418.75,0.1892,0.1916,0.2347,0.0719,0.0728,0.0892
,,421.875,0.1892,0.2635,0.2491,0.0714,0.0994,0.094
,,425,0.5628,0.1748,0.2371,0.2108,0.0655,0.0888
,,428.125,0.079,0.0719,0.0958,0.0294,0.0267,0.0356
,,431.25,0.2491,0.297,0.2611,0.0919,0.1096,0.0964
,,434.375,0.2443,0.1581,0.1054,0.0895,0.0579,0.0386
,,437.5,0.2419,0.491,0.0287,0.088,0.1786,0.0104
,,440.625,0.2443,0.1102,0.1605,0.0882,0.0398,0.058
,,443.75,0.2132,0.4503,0.2515,0.0765,0.1615,0.0902
,,446.875,0.2347,0.3497,0.1509,0.0836,0.1245,0.0537
,,450,0.2395,0.3784,0.0479,0.0847,0.1338,0.0169
,,453.125,0.1964,0.2539,0.0431,0.069,0.0892,0.0151
,,456.25,0.0958,0.0814,0.0719,0.0334,0.0284,0.0251
,,459.375,0.0958,0.1006,0.1389,0.0332,0.0349,0.0481
,,462.5,0.182,0.079,0.0719,0.0626,0.0272,0.0247
,,465.625,0.2036,0.2251,0.0479,0.0696,0.0769,0.0164
,,468.75,0.0766,0.1677,0.0958,0.026,0.0569,0.0325
,,471.875,0.1437,0.206,0.0671,0.0485,0.0695,0.0226
,,475,0.115,0.1078,0.0192,0.0385,0.0361,0.0064
,,478.125,0.115,0.2371,0.1916,0.0383,0.0789,0.0638
,,481.25,0.091,0.2515,0.1389,0.0301,0.0832,0.0459
,,484.375,0.3257,0.2611,0.0479,0.107,0.0858,0.0157
,,487.5,0.1317,0.2706,0.0431,0.043,0.0883,0.0141
,,490.625,0.1772,0.0934,NaN,0.0575,0.0303,NaN
,,493.75,0.1126,0.1269,NaN,0.0363,0.0409,NaN
,,496.875,0.1102,0.2084,NaN,0.0353,0.0668,NaN
,,500,0.0455,0.2323,NaN,0.0145,0.0739,NaN
,,503.125,0.0599,0.0575,NaN,0.0189,0.0182,NaN
,,506.25,0.0814,0.1102,NaN,0.0256,0.0346,NaN
,,509.375,0.1341,0.079,NaN,0.0419,0.0247,NaN
,,512.5,0.2635,0.285,NaN,0.0818,0.0885,NaN
,,515.625,0.0575,0.2251,NaN,0.0177,0.0695,NaN
,,518.75,0.2395,0.0958,NaN,0.0735,0.0294,NaN
,,521.875,0.1629,0.17,NaN,0.0497,0.0518,NaN
,,525,0.2132,0.0359,NaN,0.0646,0.0109,NaN
,,528.125,0.115,0.0695,NaN,0.0347,0.0209,NaN
,,531.25,0.0527,0.1245,NaN,0.0158,0.0373,NaN
,,534.375,0.091,0.1341,NaN,0.0271,0.0399,NaN
,,537.5,0.012,0.2922,NaN,0.0036,0.0865,NaN
,,540.625,0.1102,0.1653,NaN,0.0324,0.0487,NaN
,,543.75,0.1772,0.1677,NaN,0.0519,0.0491,NaN
,,546.875,0.1677,NaN,NaN,0.0488,NaN,NaN
,,550,0.0814,NaN,NaN,0.0236,NaN,NaN
,,553.125,0.0671,NaN,NaN,0.0193,NaN,NaN
,,556.25,0.0934,NaN,NaN,0.0267,NaN,NaN
,,559.375,0.1509,NaN,NaN,0.0429,NaN,NaN
,,562.5,0.0527,NaN,NaN,0.0149,NaN,NaN
,,565.625,0.0862,NaN,NaN,0.0243,NaN,NaN
,,568.75,0.1677,NaN,NaN,0.0469,NaN,NaN
,,571.875,0.0838,NaN,NaN,0.0233,NaN,NaN
,,575,0.103,NaN,NaN,0.0285,NaN,NaN
,,578.125,0.0934,NaN,NaN,0.0257,NaN,NaN
,,581.25,0.182,NaN,NaN,0.0498,NaN,NaN
,,584.375,0.1868,0.0814,NaN,0.0509,0.0222,NaN
,,587.5,0.103,0.0287,NaN,0.0279,0.0078,NaN
,,590.625,0.1677,0.1126,NaN,0.0452,0.0303,NaN
,,593.75,0.1868,0.1533,NaN,0.0501,0.0411,NaN
,,596.875,0.3353,0.2132,NaN,0.0894,0.0568,NaN
,,600,0.206,0,NaN,0.0546,0,NaN
,,603.125,0.115,0.1054,NaN,0.0303,0.0278,NaN
,,606.25,NaN,0.0072,NaN,NaN,0.0019,NaN
,,609.375,NaN,0.0359,NaN,NaN,0.0094,NaN
,,612.5,NaN,0.1293,NaN,NaN,0.0336,NaN
,,615.625,NaN,0.0742,NaN,NaN,0.0192,NaN
,,618.75,NaN,0.0742,NaN,NaN,0.0191,NaN
,,621.875,NaN,0.0168,NaN,NaN,0.0043,NaN
,,625,NaN,0.115,NaN,NaN,0.0293,NaN
,,628.125,NaN,0.0455,NaN,NaN,0.0115,NaN
,,631.25,NaN,0.0719,NaN,NaN,0.0181,NaN
,,634.375,NaN,0.1581,0.1916,NaN,0.0397,0.0481
,,637.5,NaN,0.0527,0.0766,NaN,0.0132,0.0191
,,640.625,NaN,0.1868,0.2156,NaN,0.0464,0.0536
,,643.75,NaN,0.0479,0.1317,NaN,0.0118,0.0326
,,646.875,NaN,0.1245,0.2108,NaN,0.0306,0.0519
,,650,NaN,0.1868,0.2108,NaN,0.0457,0.0516
,,653.125,NaN,0.0144,0.0479,NaN,0.0035,0.0117
,,656.25,NaN,0.1006,0.0551,NaN,0.0244,0.0134
,,659.375,NaN,0.0479,0.1317,NaN,0.0116,0.0318
,,662.5,NaN,0.1605,0.1868,NaN,0.0386,0.0449
,,665.625,NaN,0.2132,0.1317,NaN,0.051,0.0315
,,668.75,NaN,0.0886,NaN,NaN,0.0211,NaN
,,671.875,NaN,0.0575,NaN,NaN,0.0136,NaN
,,675,NaN,0.2179,NaN,NaN,0.0514,NaN
,,678.125,0.0623,0.0814,NaN,0.0146,0.0191,NaN
,,681.25,0.1892,0.0479,NaN,0.0442,0.0112,NaN
,,684.375,0.0742,0.1006,NaN,0.0173,0.0234,NaN
,,687.5,0.3401,0.079,NaN,0.0787,0.0183,NaN
,,690.625,0.2132,NaN,NaN,0.0491,NaN,NaN
,,693.75,0.1844,NaN,NaN,0.0423,NaN,NaN
,,696.875,0.1868,NaN,NaN,0.0427,NaN,NaN
,,700,0.2084,NaN,NaN,0.0474,NaN,NaN
,,703.125,0.4479,NaN,NaN,0.1014,NaN,NaN
,,706.25,0.0335,NaN,NaN,0.0075,NaN,NaN
,,709.375,0.1653,NaN,NaN,0.0371,NaN,NaN
,,712.5,0.0479,NaN,NaN,0.0107,NaN,NaN
,,715.625,0.0383,NaN,NaN,0.0085,NaN,NaN
,,718.75,0.1006,NaN,NaN,0.0223,NaN,NaN
,,721.875,0.0144,NaN,NaN,0.0032,NaN,NaN
,,725,0.3114,NaN,NaN,0.0684,NaN,NaN
,,728.125,0.1557,NaN,NaN,0.034,NaN,NaN
,,731.25,0.0814,NaN,NaN,0.0177,NaN,NaN
,,734.375,0.1006,NaN,NaN,0.0218,NaN,NaN
,,737.5,0.1245,NaN,NaN,0.0269,NaN,NaN
,,740.625,0.0503,NaN,0,0.0108,NaN,0
,,743.75,0.1772,NaN,0.0335,0.0379,NaN,0.0072
,,746.875,0.1748,NaN,0.0623,0.0372,NaN,0.0133
,,750,0.1245,NaN,0.0431,0.0264,NaN,0.0091
,,753.125,0.3449,NaN,0.0144,0.0729,NaN,0.003
,,756.25,0.182,NaN,0.0503,0.0383,NaN,0.0106
,,759.375,0.0072,NaN,0.103,0.0015,NaN,0.0216
,,762.5,0.1102,0,0.0671,0.023,0,0.014
,,765.625,0.0383,0.0838,0.1724,0.008,0.0174,0.0358
,,768.75,0.2108,0.1126,0.0335,0.0436,0.0233,0.0069
,,771.875,0.1389,0,0.1245,0.0286,0,0.0257
,,775,0.0671,0.1509,0.0527,0.0138,0.031,0.0108
,,778.125,0.115,0.0814,0.0814,0.0235,0.0166,0.0166
,,781.25,0.2203,0.0479,0.079,0.0449,0.0098,0.0161
,,784.375,0.1006,0.0719,0.1245,0.0204,0.0146,0.0253
,,787.5,0.1413,0.0144,0.1317,0.0286,0.0029,0.0266
,,790.625,0.1006,0.1006,0.115,0.0203,0.0203,0.0231
,,793.75,0.0647,0.0766,0.1413,0.013,0.0154,0.0283
,,796.875,0.1365,0.0647,0.2156,0.0273,0.0129,0.0431
,,800,0.0335,0.1078,0.1126,0.0067,0.0214,0.0224
,,803.125,0.2419,0.1078,0.2132,0.0479,0.0214,0.0422
,,806.25,0.0934,0.0814,0.1054,0.0184,0.0161,0.0208
,,809.375,0.1245,0.1293,0.1677,0.0245,0.0254,0.033
,,812.5,0.0838,0.0647,0.0862,0.0164,0.0127,0.0169
,,815.625,0.1677,0.1006,0.0455,0.0327,0.0196,0.0089
,,818.75,0.1269,0.1629,0.1557,0.0247,0.0317,0.0303
,,821.875,0.103,0.0814,0.079,0.0199,0.0158,0.0153
,,825,0.1245,0.0335,0.1078,0.024,0.0065,0.0208
,,828.125,0.103,0.0982,0.0144,0.0198,0.0189,0.0028
,,831.25,0.1126,0.0671,0.0623,0.0216,0.0128,0.0119
,,834.375,0.1054,0.2156,0.1605,0.0201,0.0411,0.0306
,,837.5,0.0263,0.0982,0.0263,0.005,0.0187,0.005
,,840.625,0.0695,0.024,0.115,0.0132,0.0045,0.0218
,,843.75,0.0383,0.0359,0.1772,0.0072,0.0068,0.0334
,,846.875,0.2108,0.0886,0.115,0.0396,0.0167,0.0216
,,850,0.0455,0.0431,0.2251,0.0085,0.0081,0.0421
,,853.125,0.1413,0.1126,0.1605,0.0264,0.021,0.0299
,,856.25,NaN,0.103,0.0359,NaN,0.0191,0.0067
,,859.375,NaN,0.1413,0.1677,NaN,0.0262,0.0311
,,862.5,NaN,0.0431,0.0814,NaN,0.008,0.015
,,865.625,NaN,0.0407,0.1293,NaN,0.0075,0.0238
,,868.75,NaN,0.1653,0.1102,NaN,0.0303,0.0202
,,871.875,NaN,0.0814,0.1078,NaN,0.0149,0.0197
,,875,NaN,0.2251,0.1341,NaN,0.0409,0.0244
,,878.125,NaN,0.0383,0.0671,NaN,0.0069,0.0122
,,881.25,NaN,0.1916,0.2108,NaN,0.0346,0.0381
,,884.375,NaN,0.1365,NaN,NaN,0.0246,NaN
,,887.5,NaN,0.2491,NaN,NaN,0.0447,NaN
,,890.625,NaN,0.1485,NaN,NaN,0.0265,NaN
,,893.75,0.0958,0.1557,NaN,0.0171,0.0277,NaN
,,896.875,0.1174,0.1269,NaN,0.0208,0.0225,NaN
,,900,0.0647,0.0311,NaN,0.0114,0.0055,NaN
,,903.125,0.1269,0.0742,NaN,0.0224,0.0131,NaN
,,906.25,0.1389,0.1533,NaN,0.0244,0.0269,NaN
,,909.375,0.1341,0.0982,NaN,0.0235,0.0172,NaN
,,912.5,0.1174,0.206,NaN,0.0205,0.0359,NaN
,,915.625,0.1317,0.2036,NaN,0.0229,0.0354,NaN
,,918.75,0.1868,0.3329,NaN,0.0324,0.0577,NaN
,,921.875,0.0575,0.0958,0.0982,0.0099,0.0165,0.017
